4.79E+03,4.92E+03,0.027167704
4.78E+03,4.95E+03,0.034909556
4.80E+03,4.97E+03,0.035926208
4.80E+03,5.00E+03,0.041021322
4.81E+03,5.02E+03,0.043705334
4.83E+03,5.04E+03,0.043988884
4.83E+03,5.06E+03,0.048350964
4.85E+03,5.08E+03,0.048183392
4.86E+03,5.10E+03,0.050066812
4.86E+03,5.12E+03,0.054098347
4.89E+03,5.14E+03,0.051823616
4.91E+03,5.17E+03,0.052026914
4.91E+03,5.19E+03,0.056960444
4.93E+03,5.22E+03,0.057965818
4.94E+03,5.24E+03,0.061120556
4.95E+03,5.27E+03,0.063647609
4.98E+03,5.28E+03,0.060620902
5.00E+03,5.29E+03,0.05807793
5.03E+03,5.29E+03,0.051831006
5.06E+03,5.28E+03,0.044359773
5.10E+03,5.27E+03,0.034049862
5.14E+03,5.26E+03,0.023422966
5.17E+03,5.25E+03,0.014753838
5.21E+03,5.23E+03,0.004352076
5.23E+03,5.22E+03,0.001817004
5.24E+03,5.21E+03,0.005686613
5.25E+03,5.20E+03,0.009104353
5.25E+03,5.20E+03,0.010245443
5.25E+03,5.19E+03,0.011151321
5.26E+03,5.19E+03,0.013889745
5.25E+03,5.18E+03,0.013040179
5.25E+03,5.17E+03,0.0144375
5.24E+03,5.16E+03,0.014433277
5.24E+03,5.15E+03,0.016837689
5.24E+03,5.14E+03,0.019739235
5.23E+03,5.12E+03,0.021177495
5.23E+03,5.10E+03,0.024777799
5.22E+03,5.08E+03,0.026694299
5.20E+03,5.06E+03,0.026811711
5.18E+03,5.04E+03,0.026901092
5.14E+03,5.02E+03,0.02305552
5.10E+03,5.00E+03,0.018896963
5.07E+03,4.99E+03,0.016306571
5.03E+03,4.97E+03,0.011365595
5.01E+03,4.96E+03,0.010017368
5.00E+03,4.95E+03,0.010391797
4.99E+03,4.94E+03,0.010690815
4.98E+03,4.92E+03,0.011139382
4.97E+03,4.91E+03,0.011984013
4.96E+03,4.89E+03,0.013423698
